fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility
softmax,top90,2,10,7,1.040341,54.40,1.430708,16.328700
softmax,top90,2,10,8,0.773452,55.84,1.395904,16.403459
softmax,top90,2,10,9,0.531337,56.54,1.408339,15.760786
softmax,top90,2,10,10,0.310761,56.58,1.395544,15.914566
softmax,top90,2,10,11,0.197549,57.89,1.380253,16.080936
softmax,top90,2,10,12,0.129044,58.79,1.397002,16.834966
softmax,top90,2,10,13,0.078274,58.92,1.380905,17.019452
softmax,top90,2,10,14,0.058460,59.43,1.362246,17.218982
softmax,top90,2,10,15,0.041035,59.70,1.362689,17.369333
softmax,top90,2,10,16,0.036634,59.36,1.350750,17.436642
softmax,top90,2,10,17,0.022824,59.52,1.345968,17.476597
softmax,top90,2,10,18,0.024637,59.68,1.338567,17.697952
softmax,top90,2,10,19,0.016046,59.66,1.329447,17.643790
softmax,top90,4,20,1,5.995050,51.45,1.508490,18.626932
softmax,top90,4,20,2,5.352543,49.37,1.447602,17.241714
softmax,top90,4,20,3,4.967128,52.17,1.450863,16.686821
softmax,top90,4,20,4,4.447655,52.67,1.458066,16.423495
softmax,top90,4,20,5,4.274910,52.36,1.434815,15.843936
softmax,top90,4,20,6,3.889532,52.08,1.436793,15.930263
softmax,top90,4,20,7,3.302792,54.67,1.430790,16.265019
softmax,top90,4,20,8,2.883680,55.78,1.418891,16.617752
softmax,top90,4,20,9,2.469339,57.19,1.420016,15.682154
softmax,top90,4,20,10,1.836989,58.94,1.422253,15.418956
softmax,top90,4,20,11,1.475863,60.55,1.428001,15.459229
softmax,top90,4,20,12,1.052533,61.80,1.462734,15.828650
softmax,top90,4,20,13,0.750639,63.13,1.478143,15.753046
softmax,top90,4,20,14,0.608510,63.84,1.461848,16.114315
softmax,top90,4,20,15,0.405447,64.81,1.472272,16.482364
softmax,top90,4,20,16,0.286796,64.41,1.424282,16.602206
softmax,top90,4,20,17,0.215399,64.88,1.414811,16.213487
softmax,top90,4,20,18,0.135878,64.73,1.401650,16.371911
softmax,top90,4,20,19,0.076132,64.56,1.375429,16.247684
softmax,top90,4,20,20,0.071348,64.97,1.388253,16.063532
softmax,top90,4,20,21,0.045569,65.50,1.381540,16.177498
softmax,top90,4,20,22,0.030009,65.28,1.372544,15.954983
softmax,top90,4,20,23,0.020946,65.46,1.375822,15.891552
softmax,top90,8,40,1,11.798439,51.45,1.508490,18.626932
softmax,top90,8,40,2,11.147336,49.34,1.462040,17.133429
softmax,top90,8,40,3,10.154081,52.30,1.452520,16.696696
softmax,top90,8,40,4,10.004124,52.71,1.444239,16.588257
softmax,top90,8,40,5,9.416904,52.48,1.416427,15.423590
softmax,top90,8,40,6,8.811977,52.96,1.418754,15.223510
softmax,top90,8,40,7,8.134932,55.07,1.375009,15.303029
softmax,top90,8,40,8,7.466023,56.37,1.366652,15.375790
softmax,top90,8,40,9,6.737973,56.84,1.361343,14.811542
softmax,top90,8,40,10,6.024792,58.61,1.362010,14.478128
softmax,top90,8,40,11,5.341426,61.76,1.350378,14.063740
softmax,top90,8,40,12,4.405427,64.99,1.336910,14.155275
softmax,top90,8,40,13,3.643147,67.35,1.353791,13.986024
softmax,top90,8,40,14,3.123496,69.55,1.359482,14.153583
softmax,top90,8,40,15,2.466628,71.85,1.388045,14.494683
softmax,top90,8,40,16,2.070973,73.36,1.348943,14.476244
softmax,top90,8,40,17,1.505206,75.43,1.329173,14.593865
softmax,top90,8,40,18,1.186217,76.13,1.312019,14.800344
softmax,top90,8,40,19,0.792809,77.70,1.272862,14.834603
softmax,top90,8,40,20,0.606162,78.10,1.301034,14.653208
softmax,top90,8,40,21,0.406469,78.35,1.312426,14.853330
softmax,top90,8,40,22,0.309681,78.15,1.291381,14.734365
softmax,top90,8,40,23,0.189561,79.55,1.281322,14.738980
softmax,top90,8,40,24,0.158608,78.99,1.274618,14.829805
softmax,top90,8,40,25,0.129819,79.13,1.264563,14.864480
softmax,top90,8,40,26,0.095086,80.15,1.245498,15.127208
softmax,top90,8,40,27,0.063361,80.25,1.250177,15.298317
softmax,top90,8,40,28,0.063379,80.33,1.263773,15.336157
softmax,top90,8,40,29,0.065735,79.82,1.252491,15.141202
softmax,top90,8,40,30,0.045844,79.85,1.230114,15.266671
softmax,top90,8,40,31,0.041078,79.93,1.232048,15.233600
softmax,top90,8,40,32,0.034677,79.43,1.240369,15.298412
softmax,top90,8,40,33,0.034078,79.68,1.240068,15.254352
softmax,top90,8,40,34,0.033317,79.66,1.248298,15.316795
softmax,top90,8,40,35,0.029931,79.56,1.253026,15.350967
softmax,top90,12,60,1,17.481453,51.45,1.508490,18.626932
softmax,top90,12,60,2,16.798262,49.75,1.463575,17.331112
softmax,top90,12,60,3,15.266085,52.74,1.485050,17.097450
softmax,top90,12,60,4,15.094435,53.47,1.493339,17.075585
softmax,top90,12,60,5,14.281312,53.09,1.472456,16.408350
softmax,top90,12,60,6,13.688587,53.26,1.460086,16.358367
softmax,top90,12,60,7,12.591092,56.26,1.438822,16.773159
softmax,top90,12,60,8,11.313557,58.19,1.455764,17.203300
softmax,top90,12,60,9,10.542467,60.45,1.445853,16.414863
softmax,top90,12,60,10,9.673187,61.06,1.447270,16.871793
softmax,top90,12,60,11,8.505664,63.99,1.430146,16.845859
softmax,top90,12,60,12,7.386732,67.97,1.473242,17.081885
softmax,top90,12,60,13,6.091879,69.78,1.485575,17.619577
softmax,top90,12,60,14,5.501417,71.87,1.507984,18.202246
softmax,top90,12,60,15,4.780148,73.57,1.498319,18.109827
softmax,top90,12,60,16,4.249994,75.62,1.462273,18.763841
softmax,top90,12,60,17,3.272936,78.56,1.489342,18.854843
softmax,top90,12,60,18,2.931886,79.34,1.459442,18.784193
softmax,top90,12,60,19,2.525286,80.19,1.431266,18.639604
softmax,top90,12,60,20,2.287598,80.57,1.449350,18.812149
softmax,top90,12,60,21,2.133249,81.22,1.428945,19.209250
softmax,top90,12,60,22,1.918346,81.56,1.397426,19.385041
softmax,top90,12,60,23,1.808848,81.97,1.397041,19.243457
softmax,top90,12,60,24,1.630355,81.91,1.378920,19.281821
softmax,top90,12,60,25,1.555910,81.91,1.372902,19.424985
softmax,top90,12,60,26,1.413719,82.53,1.376802,19.540282
softmax,top90,12,60,27,1.366239,82.48,1.378311,19.662028
softmax,top90,12,60,28,1.351593,82.62,1.379162,19.629556
softmax,top90,12,60,29,1.320663,82.48,1.342673,19.698969
softmax,top90,12,60,30,1.317775,82.59,1.344890,19.663936
softmax,top90,12,60,31,1.316881,82.42,1.334147,19.678553
softmax,top90,12,60,32,1.296222,82.23,1.326055,19.843152
softmax,top90,12,60,33,1.293697,82.76,1.342361,19.800408
softmax,top90,12,60,34,1.288356,82.70,1.369228,19.777002
softmax,top90,12,60,35,1.291878,82.94,1.374018,19.696112
softmax,top90,12,60,36,1.291347,82.77,1.362782,19.724972
softmax,top90,12,60,37,1.285721,82.74,1.357832,19.734750
softmax,top90,12,60,38,1.284857,82.92,1.368363,19.733056
softmax,top90,12,60,39,1.282963,82.82,1.378725,19.719430
softmax,top90,12,60,40,1.281088,82.78,1.371973,19.766525
softmax,top90,12,60,41,1.281593,82.48,1.373336,19.719483
softmax,top90,12,60,42,1.283230,82.48,1.375141,19.792490
softmax,top90,12,60,43,1.281416,82.54,1.375406,19.759233
softmax,top90,12,60,44,1.280881,82.42,1.385444,19.714078
softmax,top90,12,60,45,1.278395,82.28,1.382944,19.762077
regret_reg,top10,1,5,1,10.807470,51.45,1.508490,18.626932
regret_reg,top10,1,5,2,10.167349,48.68,1.472335,16.608498
regret_reg,top10,1,5,3,8.860073,50.81,1.453033,15.753533
regret_reg,top10,1,5,4,7.900377,51.50,1.397152,15.193561
regret_reg,top10,1,5,5,7.144542,50.72,1.390244,14.206887
regret_reg,top10,1,5,6,6.441829,50.54,1.367572,13.753115
regret_reg,top10,1,5,7,5.719661,51.81,1.355890,13.810625
regret_reg,top10,1,5,8,5.060359,52.00,1.331209,13.631381
regret_reg,top10,1,5,9,4.622523,52.72,1.315905,12.532753
regret_reg,top10,1,5,10,4.117632,52.62,1.259225,11.931677
regret_reg,top10,1,5,11,3.695056,52.97,1.245554,11.640043
regret_reg,top10,1,5,12,3.252006,52.70,1.239776,11.086378
regret_reg,top10,1,5,13,2.822438,54.37,1.184993,10.537391
regret_reg,top10,1,5,14,2.547678,53.04,1.139336,10.503672
regret_reg,top10,1,5,15,2.209282,55.30,1.103176,10.198255
regret_reg,top10,1,5,16,2.007438,54.79,1.060332,9.898376
regret_reg,top10,1,5,17,1.737572,56.20,1.019793,9.384376
regret_reg,top10,1,5,18,1.492262,58.27,0.968324,9.067518
regret_reg,top10,1,5,19,1.295666,59.61,0.938684,8.717967
regret_reg,top10,1,5,20,1.164570,58.79,0.925630,8.257182
regret_reg,top10,1,5,21,1.040435,58.80,0.886600,7.925212
regret_reg,top10,1,5,22,0.922398,57.64,0.876600,7.446091
regret_reg,top10,1,5,23,0.815824,59.53,0.848546,7.126140
regret_reg,top10,1,5,24,0.715127,58.52,0.830457,6.964759
regret_reg,top10,1,5,25,0.636710,58.90,0.810756,6.898521
regret_reg,top10,1,5,26,0.576326,59.11,0.794811,6.652694
regret_reg,top10,1,5,27,0.520300,58.68,0.797919,6.445748
regret_reg,top10,1,5,28,0.468965,58.67,0.780735,6.138559
regret_reg,top10,1,5,29,0.431696,58.02,0.772754,5.905813
regret_reg,top10,1,5,30,0.405353,57.88,0.772656,5.701081
regret_reg,top10,1,5,31,0.376356,57.46,0.747482,5.391368
regret_reg,top10,1,5,32,0.359732,58.07,0.747893,5.460712
regret_reg,top10,1,5,33,0.352318,56.62,0.736074,5.245794
regret_reg,top10,1,5,34,0.337794,57.03,0.766248,5.090269
regret_reg,top10,1,5,35,0.335337,58.14,0.757858,5.177800
regret_reg,top10,1,5,36,0.324361,58.40,0.761896,5.330259
regret_reg,top10,1,5,37,0.314140,58.67,0.759149,5.146081
regret_reg,top10,1,5,38,0.319512,57.75,0.771679,5.112278
regret_reg,top10,1,5,39,0.310566,58.22,0.783276,5.109890
regret_reg,top10,1,5,40,0.309742,58.13,0.764851,4.965294
regret_reg,top10,1,5,41,0.301620,57.14,0.775521,5.068150
regret_reg,top10,1,5,42,0.311786,56.96,0.780646,5.142536
regret_reg,top10,1,5,43,0.306808,57.10,0.770844,5.156633
regret_reg,top10,1,5,44,0.309225,56.16,0.802444,4.912136
regret_reg,top10,1,5,45,0.295469,56.29,0.799666,5.102758
regret_reg,top10,1,5,46,0.304031,56.04,0.805316,5.152597
regret_reg,top10,1,5,47,0.305490,54.96,0.824052,5.430466
regret_reg,top10,1,5,48,0.299940,55.48,0.827828,5.230425
regret_reg,top10,1,5,49,0.295951,54.55,0.815597,5.234466
regret_reg,top10,1,5,50,0.297154,55.18,0.798745,5.130294
regret_reg,top10,1,5,51,0.306708,54.23,0.793877,5.221041
regret_reg,top10,1,5,52,0.301736,52.74,0.798312,5.055127
regret_reg,top10,1,5,53,0.298075,53.60,0.810714,4.983820
regret_reg,top10,1,5,54,0.296030,53.94,0.780722,5.031070
regret_reg,top10,1,5,55,0.286020,54.45,0.785538,4.796002
regret_reg,top10,1,5,56,0.290362,55.19,0.779171,4.773934
regret_reg,top10,1,5,57,0.289186,55.10,0.765612,4.729367
regret_reg,top10,1,5,58,0.290326,56.17,0.763670,4.738514
regret_reg,top10,1,5,59,0.293052,55.35,0.764045,4.787754
regret_reg,top10,1,5,60,0.310679,54.43,0.774781,4.885979
regret_reg,top10,1,5,61,0.301654,55.29,0.794650,4.854980
regret_reg,top10,1,5,62,0.307417,56.89,0.774591,4.992812
regret_reg,top10,1,5,63,0.296496,57.98,0.784077,5.038921
regret_reg,top10,1,5,64,0.297404,57.00,0.780584,4.960121
regret_reg,top10,1,5,65,0.294566,57.84,0.781847,5.004893
regret_reg,top10,1,5,66,0.291606,56.21,0.777892,4.939422
regret_reg,top10,1,5,67,0.292373,56.93,0.777110,4.920770
regret_reg,top10,1,5,68,0.305345,55.68,0.788357,4.868540
regret_reg,top10,1,5,69,0.307428,55.88,0.793265,4.872099
regret_reg,top10,1,5,70,0.317479,54.84,0.782496,4.758887
regret_reg,top10,1,5,71,0.308020,53.77,0.761641,4.779521
regret_reg,top10,1,5,72,0.304095,54.20,0.768992,4.722133
regret_reg,top10,1,5,73,0.300915,54.61,0.759782,4.711272
regret_reg,top10,1,5,74,0.304156,54.71,0.748876,4.743452
regret_reg,top10,1,5,75,0.305350,53.91,0.749470,4.742137
regret_reg,top10,1,5,76,0.307570,54.45,0.757018,4.784339
regret_reg,top10,1,5,77,0.305674,54.28,0.762771,4.809074
regret_reg,top10,1,5,78,0.300104,55.00,0.770263,4.690401
regret_reg,top10,1,5,79,0.306950,55.61,0.768525,4.797286
regret_reg,top10,1,5,80,0.308336,54.94,0.771461,4.725951
regret_reg,top10,1,5,81,0.301149,55.94,0.770129,4.659382
regret_reg,top10,1,5,82,0.302533,55.17,0.775676,4.709358
regret_reg,top10,1,5,83,0.301384,55.93,0.772258,4.818012
regret_reg,top10,1,5,84,0.301803,55.80,0.774863,4.709607
regret_reg,top10,1,5,85,0.298583,55.40,0.781840,4.669003
regret_reg,top10,1,5,86,0.303092,55.13,0.795458,4.710457
regret_reg,top10,1,5,87,0.301892,54.91,0.801955,4.648506
regret_reg,top10,1,5,88,0.308039,55.35,0.804368,4.675308
regret_reg,top10,1,5,89,0.301515,55.76,0.796399,4.721109
regret_reg,top10,1,5,90,0.303007,55.61,0.795422,4.762473
regret_reg,top10,1,5,91,0.302836,56.00,0.798295,4.765646
regret_reg,top10,1,5,92,0.306911,55.81,0.792460,4.755927
regret_reg,top10,1,5,93,0.303529,55.50,0.789722,4.740505
regret_reg,top10,1,5,94,0.303131,55.81,0.787782,4.772995
regret_reg,top10,1,5,95,0.312205,55.51,0.787041,4.791097
regret_reg,top10,1,5,96,0.308364,55.08,0.786547,4.804874
regret_reg,top10,1,5,97,0.311521,54.92,0.792537,4.785975
regret_reg,top10,2,10,1,11.972862,51.45,1.508490,18.626932
regret_reg,top10,2,10,2,11.201266,48.86,1.474257,16.968519
regret_reg,top10,2,10,3,10.171263,50.65,1.451034,16.064993
regret_reg,top10,2,10,4,9.138878,51.19,1.412401,15.396135
regret_reg,top10,2,10,5,8.278580,51.23,1.402070,14.251532
regret_reg,top10,2,10,6,7.605002,50.08,1.354125,13.887636
regret_reg,top10,2,10,7,6.748529,52.42,1.350014,13.356162
regret_reg,top10,2,10,8,6.029068,52.96,1.325552,13.021820
regret_reg,top10,2,10,9,5.602193,53.68,1.324858,11.894404
regret_reg,top10,2,10,10,5.049441,52.66,1.277034,11.190537
regret_reg,top10,2,10,11,4.625770,54.56,1.275614,10.838691
regret_reg,top10,2,10,12,4.114183,53.92,1.251568,10.672429
regret_reg,top10,2,10,13,3.598918,55.59,1.193425,10.004825
regret_reg,top10,2,10,14,3.263002,55.34,1.161440,10.035477
regret_reg,top10,2,10,15,2.901428,57.23,1.148031,9.893150
regret_reg,top10,2,10,16,2.605578,57.97,1.094310,9.504058
regret_reg,top10,2,10,17,2.227648,59.13,1.051885,9.141577
regret_reg,top10,2,10,18,1.962942,60.88,1.012685,8.806521
regret_reg,top10,2,10,19,1.692695,62.53,0.987089,8.357361
regret_reg,top10,2,10,20,1.536576,61.31,0.981809,8.080753
regret_reg,top10,2,10,21,1.376542,62.33,0.938677,7.802015
regret_reg,top10,2,10,22,1.240709,61.11,0.924457,7.477482
regret_reg,top10,2,10,23,1.103396,62.43,0.882096,7.101332
regret_reg,top10,2,10,24,0.973344,61.35,0.856261,6.713452
regret_reg,top10,2,10,25,0.864240,61.46,0.844538,6.681729
regret_reg,top10,2,10,26,0.779098,62.20,0.817161,6.579211
regret_reg,top10,2,10,27,0.707977,61.91,0.808165,6.438306
regret_reg,top10,2,10,28,0.628506,62.41,0.796831,6.220121
regret_reg,top10,2,10,29,0.575134,61.26,0.789659,6.051767
regret_reg,top10,2,10,30,0.527946,60.78,0.787359,5.890139
regret_reg,top10,2,10,31,0.485017,60.06,0.753711,5.534196
regret_reg,top10,2,10,32,0.453984,60.67,0.743194,5.554873
regret_reg,top10,2,10,33,0.428426,59.56,0.722306,5.291912
regret_reg,top10,2,10,34,0.401440,60.62,0.747177,5.177303
regret_reg,top10,2,10,35,0.387659,60.38,0.743513,5.292961
regret_reg,top10,2,10,36,0.368325,60.98,0.759569,5.262010
regret_reg,top10,2,10,37,0.366721,60.52,0.759418,5.126741
regret_reg,top10,2,10,38,0.361121,59.65,0.766992,5.108271
regret_reg,top10,2,10,39,0.350316,60.80,0.765440,5.030428
regret_reg,top10,2,10,40,0.349910,60.72,0.745165,4.816050
regret_reg,top10,2,10,41,0.336524,60.20,0.750181,5.031421
regret_reg,top10,2,10,42,0.351148,59.44,0.758586,5.127726
regret_reg,top10,2,10,43,0.343597,59.58,0.752630,5.159612
regret_reg,top10,2,10,44,0.343700,58.84,0.782057,4.887738
regret_reg,top10,2,10,45,0.326101,58.76,0.780773,5.065100
regret_reg,top10,2,10,46,0.338468,57.93,0.792094,5.132645
regret_reg,top10,2,10,47,0.336585,57.11,0.804492,5.456257
regret_reg,top10,2,10,48,0.336039,57.44,0.806048,5.220551
regret_reg,top10,2,10,49,0.335130,57.83,0.789210,5.167865
regret_reg,top10,2,10,50,0.323837,58.24,0.780054,5.058852
regret_reg,top10,2,10,51,0.351297,57.90,0.779619,5.147951
regret_reg,top10,2,10,52,0.327971,57.31,0.784646,5.019447
regret_reg,top10,2,10,53,0.328600,57.45,0.791615,4.914041
regret_reg,top10,2,10,54,0.324779,57.35,0.763587,4.922897
regret_reg,top10,2,10,55,0.320071,58.50,0.770412,4.695369
regret_reg,top10,2,10,56,0.320987,59.08,0.762941,4.713770
regret_reg,top10,2,10,57,0.317555,58.99,0.751484,4.729006
regret_reg,top10,2,10,58,0.318135,59.94,0.749970,4.758379
regret_reg,top10,2,10,59,0.327186,58.32,0.749179,4.815965
regret_reg,top10,2,10,60,0.346179,58.43,0.755767,4.869897
regret_reg,top10,2,10,61,0.334207,59.54,0.771055,4.908124
regret_reg,top10,2,10,62,0.349853,59.12,0.751817,4.998630
regret_reg,top10,2,10,63,0.326711,60.55,0.758009,5.034454
regret_reg,top10,2,10,64,0.325853,59.94,0.759843,4.975028
regret_reg,top10,2,10,65,0.324284,60.86,0.754955,4.948228
regret_reg,top10,2,10,66,0.327923,59.82,0.748540,4.862485
regret_reg,top10,2,10,67,0.308901,60.68,0.746739,4.891575
regret_reg,top10,2,10,68,0.331275,59.41,0.767496,4.786742
regret_reg,top10,2,10,69,0.346579,59.13,0.763920,4.805402
regret_reg,top10,2,10,70,0.345476,58.60,0.755297,4.760947
regret_reg,top10,2,10,71,0.323912,57.14,0.743169,4.791557
regret_reg,top10,2,10,72,0.315363,57.54,0.742736,4.700153
regret_reg,top10,2,10,73,0.323032,59.06,0.740474,4.796207
regret_reg,top10,2,10,74,0.332021,58.29,0.741211,4.900521
regret_reg,top10,2,10,75,0.326658,57.26,0.754594,4.811403
regret_reg,top10,2,10,76,0.321087,57.45,0.744563,4.838542
regret_reg,top10,2,10,77,0.321160,58.22,0.749826,4.931750
regret_reg,top10,2,10,78,0.321507,58.67,0.759524,4.665826
regret_reg,top10,2,10,79,0.318341,58.44,0.764008,4.880976
regret_reg,top10,2,10,80,0.326100,58.03,0.778801,4.784115
regret_reg,top10,2,10,81,0.318671,59.21,0.778635,4.692937
regret_reg,top10,2,10,82,0.322341,59.53,0.780095,4.785192
regret_reg,top10,2,10,83,0.327028,59.21,0.784883,4.809507
regret_reg,top10,2,10,84,0.320024,59.36,0.781515,4.890157
regret_reg,top10,2,10,85,0.309300,59.55,0.794201,5.001971
regret_reg,top10,2,10,86,0.317573,59.40,0.786055,5.218679
regret_reg,top10,2,10,87,0.320417,59.76,0.786237,5.245979
regret_reg,top10,2,10,88,0.321426,59.86,0.782165,5.280722
regret_reg,top10,2,10,89,0.316233,59.87,0.791664,5.228133
regret_reg,top10,2,10,90,0.324204,59.22,0.789110,5.315943
regret_reg,top10,2,10,91,0.314405,59.26,0.778832,5.262423
regret_reg,top10,2,10,92,0.321919,60.33,0.782910,5.273204
regret_reg,top10,2,10,93,0.319771,60.34,0.783483,5.242267
regret_reg,top10,4,20,1,14.425941,51.45,1.508490,18.626932
regret_reg,top10,4,20,2,13.540119,49.43,1.461868,16.941238
regret_reg,top10,4,20,3,12.550448,51.38,1.443133,15.897553
regret_reg,top10,4,20,4,11.408049,51.93,1.423486,15.194605
regret_reg,top10,4,20,5,10.942178,50.85,1.403771,14.525214
regret_reg,top10,4,20,6,10.114108,50.75,1.379719,13.926944
regret_reg,top10,4,20,7,9.293848,52.27,1.382387,13.688374
regret_reg,top10,4,20,8,8.561286,53.43,1.365905,13.722207
regret_reg,top10,4,20,9,8.072461,54.05,1.356939,12.410691
regret_reg,top10,4,20,10,7.231367,53.65,1.346229,11.969015
regret_reg,top10,4,20,11,6.738617,55.79,1.328214,11.298465
regret_reg,top10,4,20,12,6.147857,55.02,1.357762,11.041039
regret_reg,top10,4,20,13,5.489414,57.53,1.311868,10.655340
regret_reg,top10,4,20,14,5.017337,57.56,1.299873,10.626297
regret_reg,top10,4,20,15,4.434957,58.42,1.311985,10.573464
regret_reg,top10,4,20,16,4.000478,59.25,1.249654,10.029350
regret_reg,top10,4,20,17,3.540854,61.28,1.207621,9.913069
regret_reg,top10,4,20,18,3.129959,61.71,1.178717,9.675976
regret_reg,top10,4,20,19,2.717410,62.98,1.130321,9.097063
regret_reg,top10,4,20,20,2.517413,63.27,1.124253,8.850789
regret_reg,top10,4,20,21,2.259009,64.13,1.078857,8.683882
regret_reg,top10,4,20,22,2.073489,64.27,1.052092,8.035180
regret_reg,top10,4,20,23,1.805279,65.03,1.023018,7.794798
regret_reg,top10,4,20,24,1.602737,64.17,1.001894,7.370002
regret_reg,top10,4,20,25,1.431234,65.24,0.977533,7.299196
regret_reg,top10,4,20,26,1.306684,65.75,0.949837,6.950758
regret_reg,top10,4,20,27,1.186960,65.55,0.934738,6.708416
regret_reg,top10,4,20,28,1.055051,65.33,0.902117,6.456976
regret_reg,top10,4,20,29,0.969905,65.82,0.883389,6.259345
regret_reg,top10,4,20,30,0.886551,66.16,0.885076,6.096328
regret_reg,top10,4,20,31,0.793330,65.45,0.847833,5.722135
regret_reg,top10,4,20,32,0.725671,66.14,0.835139,5.530370
regret_reg,top10,4,20,33,0.673393,66.22,0.809623,5.182911
regret_reg,top10,4,20,34,0.623443,66.53,0.819913,4.986823
regret_reg,top10,4,20,35,0.577089,66.14,0.808303,4.983128
regret_reg,top10,4,20,36,0.540184,65.87,0.800325,4.896798
regret_reg,top10,4,20,37,0.515336,65.96,0.791266,4.704240
regret_reg,top10,4,20,38,0.499698,65.43,0.799043,4.627924
regret_reg,top10,4,20,39,0.488926,65.76,0.791017,4.636502
regret_reg,top10,4,20,40,0.459360,65.62,0.770924,4.442608
regret_reg,top10,4,20,41,0.441250,65.21,0.784336,4.641618
regret_reg,top10,4,20,42,0.440980,64.77,0.790388,4.608904
regret_reg,top10,4,20,43,0.422531,64.86,0.780409,4.658973
regret_reg,top10,4,20,44,0.417590,64.88,0.798412,4.473845
regret_reg,top10,4,20,45,0.394855,64.83,0.789249,4.628739
regret_reg,top10,4,20,46,0.395149,64.26,0.798272,4.780352
regret_reg,top10,4,20,47,0.397455,63.67,0.814545,5.078688
regret_reg,top10,4,20,48,0.394028,63.66,0.811524,4.883272
regret_reg,top10,4,20,49,0.391387,64.23,0.802234,4.867659
regret_reg,top10,4,20,50,0.394251,64.39,0.789727,4.807968
regret_reg,top10,4,20,51,0.421432,63.41,0.789850,4.892832
regret_reg,top10,4,20,52,0.381849,62.90,0.790716,4.797315
regret_reg,top10,4,20,53,0.382718,62.95,0.799251,4.673574
regret_reg,top10,4,20,54,0.377119,62.61,0.768977,4.722221
regret_reg,top10,4,20,55,0.374509,62.84,0.788724,4.529100
regret_reg,top10,4,20,56,0.378069,63.95,0.782582,4.546720
regret_reg,top10,4,20,57,0.379111,63.00,0.776321,4.621889
regret_reg,top10,4,20,58,0.368313,63.89,0.767646,4.596196
regret_reg,top10,4,20,59,0.390554,62.89,0.765725,4.662287
regret_reg,top10,4,20,60,0.391653,62.83,0.773159,4.732733
regret_reg,top10,4,20,61,0.376596,63.22,0.787700,4.742217
regret_reg,top10,4,20,62,0.401010,63.83,0.778954,4.855684
regret_reg,top10,4,20,63,0.373907,64.54,0.786306,4.836785
regret_reg,top10,4,20,64,0.374729,63.91,0.778353,4.828875
regret_reg,top10,4,20,65,0.362467,64.32,0.782938,4.875431
regret_reg,top10,4,20,66,0.371256,64.19,0.773228,4.824301
regret_reg,top10,4,20,67,0.349115,64.58,0.768862,4.869888
regret_reg,top10,4,20,68,0.368811,63.68,0.787660,4.873012
regret_reg,top10,4,20,69,0.400486,63.39,0.782523,4.924749
regret_reg,top10,4,20,70,0.388692,63.31,0.773046,4.852325
regret_reg,top10,4,20,71,0.370471,62.31,0.765109,4.823233
regret_reg,top10,4,20,72,0.356421,63.75,0.778330,4.809304
regret_reg,top10,4,20,73,0.363535,65.73,0.774899,4.848849
regret_reg,top10,4,20,74,0.369059,65.05,0.771395,4.908311
regret_reg,top10,4,20,75,0.371531,64.16,0.764457,4.696693
regret_reg,top10,4,20,76,0.355889,64.93,0.765229,4.799418
regret_reg,top10,4,20,77,0.353913,65.72,0.756116,4.970935
regret_reg,top10,4,20,78,0.376131,65.66,0.759841,4.679101
regret_reg,top10,4,20,79,0.364246,65.04,0.778306,4.701987
regret_reg,top10,4,20,80,0.365899,65.18,0.783504,4.577648
regret_reg,top10,4,20,81,0.357517,65.89,0.787379,4.447285
regret_reg,top10,4,20,82,0.349536,66.26,0.783274,4.415473
regret_reg,top10,4,20,83,0.360361,65.39,0.789220,4.474080
regret_reg,top10,4,20,84,0.368880,65.73,0.788779,4.439285
regret_reg,top10,4,20,85,0.364958,66.24,0.797218,4.471647
regret_reg,top10,4,20,86,0.349226,65.98,0.786417,4.513172
regret_reg,top10,4,20,87,0.360759,66.11,0.794047,4.404143
regret_reg,top10,4,20,88,0.368078,65.17,0.789171,4.507869
regret_reg,top10,4,20,89,0.350165,65.72,0.787516,4.471475
regret_reg,top10,4,20,90,0.347617,65.78,0.780193,4.468090
regret_reg,top10,4,20,91,0.354404,65.91,0.777536,4.477074
regret_reg,top10,4,20,92,0.377735,65.92,0.776648,4.556492
regret_reg,top10,4,20,93,0.357195,65.12,0.779495,4.633830
regret_reg,top10,4,20,94,0.370238,65.33,0.772279,4.622133
regret_reg,top10,4,20,95,0.365613,65.82,0.770965,4.651819
regret_reg,top10,4,20,96,0.382340,65.01,0.770454,4.597377
regret_reg,top10,4,20,97,0.390242,65.16,0.771523,4.511907
regret_reg,top10,4,20,98,0.373260,65.07,0.771999,4.496046
regret_reg,top10,4,20,99,0.397078,65.30,0.773132,4.472195
regret_reg,top10,8,40,1,19.193312,51.45,1.508490,18.626932
regret_reg,top10,8,40,2,18.340693,49.07,1.455881,17.025095
regret_reg,top10,8,40,3,16.946093,51.38,1.431978,16.366058
regret_reg,top10,8,40,4,16.355061,52.62,1.417552,15.940491
regret_reg,top10,8,40,5,15.354980,52.20,1.400608,15.116232
regret_reg,top10,8,40,6,14.152763,51.76,1.406259,14.406992
regret_reg,top10,8,40,7,13.179597,53.97,1.405876,13.786113
regret_reg,top10,8,40,8,12.265023,54.06,1.406020,13.464377
regret_reg,top10,8,40,9,11.595381,54.56,1.389365,12.662423
regret_reg,top10,8,40,10,10.598952,55.74,1.362409,12.332003
regret_reg,top10,8,40,11,9.837283,56.50,1.359100,11.887481
